sent_id,文字,バイト(hex),エントロピー(bits),H(=sum/√ℓ),備考
2,に,E3 81 AB,0.439571 1.093292 0.318407,1.068832,
2,、,E3 80 81,2.152772 0.603001 0.088760,1.642292,
2,彼,E5 BD BC,3.020643 4.688759 1.183461,5.134297,
2,は,E3 81 AF,0.431118 0.546646 1.668116,1.527600,
2,糖,E7 B3 96,2.975559 4.846554 1.414517,5.332771,
2,尿,E5 B0 BF,1.144012 0.051072 0.000222,0.690110,
2,病,E7 97 85,0.000647 0.085237 0.000112,0.049650,
2,を,E3 82 92,1.476508 1.352527 0.924227,2.166946,
2,完,E5 AE 8C,2.344379 4.035038 2.874119,5.342532,
2,治,E6 B2 BB,0.633997 1.386340 0.000201,1.166558,
2,で,E3 81 A7,0.015145 0.013296 1.589219,0.933957,
2,き,E3 81 8D,0.038920 0.035222 0.023247,0.056228,
2,る,E3 82 8B,0.007441 1.110199 0.020165,0.656912,
2,か,E3 81 8B,1.408882 1.093292 2.028790,2.615953,
2,ど,E3 81 A9,0.695988 1.262358 0.467749,1.400706,
2,う,E3 81 86,0.010391 0.003104 0.018139,0.018264,
2,か,E3 81 8B,0.002190 0.001508 0.000109,0.002198,
2,に,E3 81 AB,0.450842 1.228545 2.412006,2.362167,
2,つ,E3 81 A4,1.893537 0.743890 0.890413,2.036799,
2,い,E3 81 84,0.000809 0.001304 0.013560,0.009049,
2,て,E3 81 A6,0.001277 0.000206 0.008013,0.005483,
2,は,E3 81 AF,2.085145 1.391975 2.197856,3.276449,
2,懐,E6 87 90,2.840306 4.824012 0.572006,4.755244,
2,疑,E7 96 91,1.172190 0.811516 0.067626,1.184337,
2,的,E7 9A 84,0.783338 0.805880 0.000682,0.917930,
2,で,E3 81 A7,0.350812 0.294456 1.994977,1.524346,
2,あ,E3 81 82,0.287412 0.538193 0.470567,0.748345,
2,り,E3 82 8A,0.001095 0.442389 0.969311,0.815677,
2,、,E3 80 81,0.316998 0.360674 0.026769,0.406709,
2,こ,E3 81 93,2.592343 1.369433 3.719448,4.434757,
2,れ,E3 82 8C,0.004645 0.974946 0.080658,0.612135,
2,ら,E3 82 89,0.242328 0.935498 1.414517,1.496690,
2,の,E3 81 AE,0.450842 0.433936 1.747014,1.519465,
2,調,E8 AA BF,2.547258 4.147748 1.437060,4.695051,
2,査,E6 9F BB,0.159204 0.026240 0.001249,0.107787,
2,結,E7 B5 90,0.603001 1.166554 0.022894,1.034871,
2,果,E6 9E 9C,0.023423 0.002763 0.000191,0.015229,
2,は,E3 81 AF,0.228239 0.952404 2.457090,2.100246,
2,す,E3 81 99,2.254211 1.465237 3.606738,4.229775,
2,で,E3 81 A7,0.001882 0.033109 1.403246,0.830367,
2,に,E3 81 AB,0.006648 0.003896 0.021662,0.018594,
2,I,49,2.907932,2.907932,
2,型,E5 9E 8B,3.764532 2.468361 0.000013,3.598570,
2,糖,E7 B3 96,2.547258 1.465237 0.002411,2.318007,
2,尿,E5 B0 BF,0.013825 0.000137 0.000033,0.008080,
2,病,E7 97 85,0.002058 0.000454 0.000068,0.001490,
2,を,E3 82 92,1.296171 1.003124 1.532863,2.212498,
2,患,E6 82 A3,2.738866 2.907932 0.085590,3.309596,
2,っ,E3 81 A3,0.698805 0.010787 1.363798,1.197072,
2,て,E3 81 A6,0.002179 0.003478 0.150750,0.090302,
2,い,E3 81 84,0.760796 0.309954 0.391669,0.844328,
2,る,E3 82 8B,0.003588 0.997488 0.586095,0.916354,
2,人,E4 BA BA,2.547258 0.896049 0.020869,2.000043,
2,々,E3 80 85,0.371945 0.732619 0.102144,0.696693,
2,に,E3 81 AB,0.114824 0.614272 2.164043,1.670355,
2,は,E3 81 AF,2.209127 1.296171 2.434548,3.429372,
2,何,E4 BD 95,2.783951 2.378193 2.051332,4.164702,
2,の,E3 81 AE,0.431118 0.726983 2.197856,1.937562,
2,関,E9 96 A2,2.671240 3.381317 0.712894,3.906035,
2,連,E9 80 A3,0.896049 0.039449 0.001161,0.540780,
2,性,E6 80 A7,0.862236 0.011975 0.010611,0.510852,
2,も,E3 82 82,0.071501 0.574824 1.082021,0.997861,
2,な,E3 81 AA,1.189096 0.041562 0.046845,0.737567,
2,い,E3 81 84,0.001343 0.000462 0.941133,0.544406,
2,こ,E3 81 93,0.256417 1.098928 2.344379,2.136037,
2,と,E3 81 A8,0.002609 0.001673 0.018051,0.012894,
2,を,E3 82 92,0.088055 0.997488 0.484655,0.906555,
2,指,E6 8C 87,2.524716 3.674364 0.171884,3.678278,
2,摘,E6 91 98,0.164135 0.006208 0.000315,0.098529,
2,し,E3 81 97,0.003038 0.089112 0.884778,0.564029,
2,て,E3 81 A6,0.051424 0.541011 1.065115,0.956987,
2,い,E3 81 84,0.075023 0.084181 0.532557,0.399388,
2,ま,E3 81 BE,0.001728 0.845329 0.529740,0.794894,
2,す,E3 81 99,0.002763 0.001662 0.850965,0.493859,
2,。,E3 80 82,0.090168 0.314181 0.059877,0.268021,
2,<EOS>,,2.795222,,末バイト→EOS の予測

3,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
3,ス,E3 82 B9,4.756385 1.735742 4.350627,6.260067,先頭文字: 1番目entは<BOS>行(e[0])と同値＝BOS項
3,ウ,E3 82 A6,0.007000 0.912955 3.155895,2.353194,
3,ェ,E3 82 A7,0.023599 0.333905 1.487779,1.065375,
3,ー,E3 83 BC,0.006032 0.419847 0.546646,0.561487,
3,デ,E3 83 87,0.012328 0.026769 0.005041,0.025483,
3,ン,E3 83 B3,0.001882 0.000294 0.058821,0.035217,
3,ア,E3 82 A2,2.006248 1.217274 4.035038,4.190731,
3,カ,E3 82 AB,0.005217 0.726983 1.566677,1.327257,
3,デ,E3 83 87,0.010699 0.193017 0.031172,0.135612,
3,ミ,E3 83 9F,0.036983 0.000759 0.004315,0.024282,
3,ー,E3 83 BC,0.001783 0.456478 0.059877,0.299147,
3,の,E3 81 AE,2.671240 1.267994 2.671240,3.816559,
3,ノ,E3 83 8E,2.524716 1.521592 4.621133,5.004150,
3,ー,E3 83 BC,0.002400 0.114824 1.465237,0.913634,
3,ベ,E3 83 99,0.006824 0.061639 0.862236,0.537339,
3,ル,E3 83 AB,0.002840 0.002587 0.005591,0.006361,
3,文,E6 96 87,0.755161 1.020030 0.007000,1.028949,
3,学,E5 AD A6,0.009686 0.036631 0.032404,0.045450,
3,委,E5 A7 94,0.169066 0.986217 0.021221,0.679255,
3,員,E5 93 A1,0.000245 0.001002 0.000001,0.000720,
3,会,E4 BC 9A,1.031302 0.001475 0.000009,0.596279,
3,の,E3 81 AE,2.197856 0.498744 2.423277,2.955962,
3,常,E5 B8 B8,2.750137 3.223522 1.279265,4.187478,
3,任,E4 BB BB,0.704441 1.239816 0.000042,1.122541,
3,幹,E5 B9 B9,2.209127 0.173292 0.000859,1.375986,
3,事,E4 BA 8B,0.211332 0.181746 0.000100,0.227002,
3,で,E3 81 A7,1.735742 1.138377 2.513445,3.110512,
3,あ,E3 81 82,0.112711 0.783338 0.185972,0.624705,
3,る,E3 82 8B,0.001117 0.667810 0.242328,0.526113,
3,サ,E3 82 B5,1.070750 1.758285 3.606738,3.715695,
3,ラ,E3 83 A9,0.001216 0.783338 3.877243,2.691490,
3,・,E3 83 BB,0.009598 1.093292 1.098928,1.271220,
3,ダ,E3 83 80,0.014177 0.850965 5.004348,3.388752,
3,ニ,E3 83 8B,0.005614 0.755161 3.494027,2.456511,
3,ウ,E3 82 A6,0.052481 1.036937 0.822787,1.104012,
3,ス,E3 82 B9,0.130322 0.918591 1.814640,1.653273,
3,氏,E6 B0 8F,1.003124 1.679387 0.018756,1.559577,
3,は,E3 81 AF,0.504380 0.094395 1.211638,1.045243,
3,月,E6 9C 88,1.132741 4.621133 2.513445,4.773139,
3,曜,E6 9B 9C,2.096416 2.164043 0.165544,2.555354,
3,日,E6 97 A5,3.088269 0.067979 0.002631,1.823779,
3,、,E3 80 81,1.177825 0.563553 0.614272,1.360035,
3,ス,E3 82 B9,2.535987 1.893537 2.062603,3.748232,
3,ウ,E3 82 A6,0.001002 0.800245 0.269096,0.617963,
3,ェ,E3 82 A7,0.002411 0.004821 0.001739,0.005179,
3,ー,E3 83 BC,0.004667 0.000517 0.001970,0.004131,
3,デ,E3 83 87,0.008365 0.002741 0.002003,0.007569,
3,ン,E3 83 B3,0.002058 0.005680 0.001882,0.005554,
3,の,E3 81 AE,1.600490 1.093292 1.735742,2.557387,
3,公,E5 85 AC,2.445819 3.787074 2.761408,5.192863,
3,共,E5 85 B1,1.882266 1.983706 0.006604,2.235833,
3,放,E6 94 BE,1.769556 0.315590 0.089816,1.255715,
3,送,E9 80 81,0.628361 0.000091 0.000245,0.362978,
3,ラ,E3 83 A9,2.006248 1.611761 3.133353,3.897901,
3,ジ,E3 82 B8,0.001574 0.211332 0.308545,0.301060,
3,オ,E3 82 AA,0.001145 0.000815 0.000155,0.001221,
3,の,E3 81 AE,2.028790 1.600490 1.814640,3.143048,
3,番,E7 95 AA,2.682511 3.787074 0.016642,3.744825,
3,組,E7 B5 84,0.019900 0.000184 0.000053,0.011627,
3,の,E3 81 AE,1.160919 1.645574 2.378193,2.993379,
3,中,E4 B8 AD,2.400735 1.352527 1.403246,2.977111,
3,で,E3 81 A7,0.462113 0.128913 0.162021,0.434772,
3,、,E3 80 81,1.566677 1.510321 1.065115,2.391450,
3,同,E5 90 8C,2.513445 4.733843 1.465237,5.030179,
3,委,E5 A7 94,2.130229 2.930474 0.011623,2.928509,
3,員,E5 93 A1,0.092282 0.010435 0.000119,0.059372,
3,会,E4 BC 9A,1.690658 0.001123 0.000008,0.976755,
3,が,E3 81 8C,0.788974 0.388851 1.437060,1.509704,
3,2,32,2.885390,2.885390,
3,0,30,1.803369,1.803369,
3,1,31,1.453966,1.453966,
3,6,36,3.268606,3.268606,
3,年,E5 B9 B4,0.211332 0.005768 0.001893,0.126436,
3,の,E3 81 AE,2.288024 0.510015 1.859724,2.689161,
3,ノ,E3 83 8E,2.558529 1.645574 4.576048,5.069223,
3,ー,E3 83 BC,0.001134 0.043147 0.749525,0.458304,
3,ベ,E3 83 99,0.004315 0.040681 0.036279,0.046924,
3,ル,E3 83 AB,0.007265 0.001431 0.006780,0.008935,
3,文,E6 96 87,1.420153 0.004733 0.000600,0.823005,
3,学,E5 AD A6,0.005768 0.000184 0.000026,0.003452,
3,賞,E8 B3 9E,1.222909 0.000548 0.000001,0.706364,
3,受,E5 8F 97,1.713200 0.828423 0.040681,1.490894,
3,賞,E8 B3 9E,0.000864 0.000000 0.000030,0.000516,
3,に,E3 81 AB,2.062603 1.031302 1.656845,2.742847,
3,つ,E3 81 A4,2.457090 0.324043 1.735742,2.607819,
3,い,E3 81 84,0.001266 0.024832 0.050720,0.044350,
3,て,E3 81 A6,0.001893 0.000663 0.004953,0.004336,
3,ボ,E3 83 9C,2.581072 1.499050 3.854701,4.581172,
3,ブ,E3 83 96,0.000539 0.648086 3.043185,2.131467,
3,・,E3 83 BB,0.004469 1.082021 1.335620,1.398406,
3,デ,E3 83 87,0.034341 0.941133 4.215375,2.996938,
3,ィ,E3 82 A3,0.000781 0.301501 0.044204,0.200044,
3,ラ,E3 83 A9,0.013649 0.481838 1.200367,0.979101,
3,ン,E3 83 B3,0.017963 0.270505 2.423277,1.565627,
3,氏,E6 B0 8F,0.862236 2.017519 0.011623,1.669338,
3,と,E3 81 A8,0.521286 0.980582 2.028790,2.038426,
3,直,E7 9B B4,2.445819 3.809617 1.487779,4.470547,
3,接,E6 8E A5,0.283185 0.003060 0.000001,0.165264,
3,連,E9 80 A3,2.558529 1.408882 0.749525,2.723325,
3,絡,E7 B5 A1,0.383216 0.726983 0.178928,0.744278,
3,を,E3 82 92,0.160613 1.053844 0.012592,0.708437,
3,取,E5 8F 96,1.724471 0.154977 0.013472,1.092878,
3,れ,E3 82 8C,0.002366 0.490291 1.189096,0.970961,
3,な,E3 81 AA,0.169770 1.442695 2.006248,2.089265,
3,か,E3 81 8B,0.001739 0.002818 1.048208,0.607814,
3,っ,E3 81 A3,0.001992 0.006120 0.001392,0.005487,
3,た,E3 81 9F,0.002058 0.001123 0.000765,0.002278,
3,た,E3 81 9F,1.391975 0.695988 1.499050,2.070963,
3,め,E3 82 81,0.004029 0.002862 0.003104,0.005770,
3,、,E3 80 81,0.684717 1.036937 0.176110,1.095674,
3,同,E5 90 8C,2.434548 4.530964 0.349403,4.223268,
3,氏,E6 B0 8F,1.825911 3.336232 0.462113,3.247166,
3,と,E3 81 A8,0.834058 0.495926 2.006248,1.926175,
3,連,E9 80 A3,2.400735 4.170290 1.487779,4.652753,
3,絡,E7 B5 A1,0.360674 0.062343 0.473384,0.517537,
3,を,E3 82 92,0.278959 0.648086 0.005195,0.538229,
3,取,E5 8F 96,0.811516 0.039625 0.029587,0.508488,
3,る,E3 82 8B,0.004777 0.388851 1.318713,0.988621,
3,こ,E3 81 93,1.273629 1.020030 1.341256,2.098619,
3,と,E3 81 A8,0.002223 0.004095 0.014265,0.011884,
3,を,E3 82 92,0.047902 0.755161 0.507197,0.756479,
3,諦,E8 AB A6,2.535987 3.313690 0.712894,3.788903,
3,め,E3 82 81,0.015410 0.000647 0.000413,0.009508,
3,た,E3 81 9F,0.211332 1.279265 1.916079,1.966846,
3,こ,E3 81 93,0.766432 0.997488 2.164043,2.267810,
3,と,E3 81 A8,0.004249 0.008013 0.005371,0.010180,
3,を,E3 82 92,0.021221 1.059479 0.563553,0.949310,
3,公,E5 85 AC,2.705053 3.606738 1.256723,4.369683,
3,に,E3 81 AB,1.358162 0.056355 0.057060,0.849615,
3,発,E7 99 BA,0.884778 1.014395 0.000495,1.096774,
3,表,E8 A1 A8,0.794609 0.879142 0.001596,0.967262,
3,し,E3 81 97,0.026064 0.200061 0.035574,0.151092,
3,ま,E3 81 BE,0.052129 0.281776 0.907320,0.716622,
3,し,E3 81 97,0.004095 0.004029 0.092986,0.058375,
3,た,E3 81 9F,0.003962 0.014705 0.005680,0.014057,
3,。,E3 80 82,0.092282 0.363492 0.012768,0.270512,
3,<EOS>,,2.400735,,末バイト→EOS の予測

4,<BOS>,,4.756385,,BOS出力＝先頭バイトを予測(先頭文字Hに算入)
4,ダ,E3 83 80,4.756385 1.735742 5.139601,6.715582,先頭文字: 1番目entは<BOS>行(e[0])と同値＝BOS項
4,ニ,E3 83 8B,0.007705 0.941133 4.012496,2.864427,
4,ア,E3 82 A2,0.185972 0.986217 0.648086,1.050936,
4,ス,E3 82 B9,0.074319 0.023070 2.953016,1.761152,
4,は,E3 81 AF,1.634303 0.167657 1.769556,2.062015,
4,「,E3 80 8C,1.589219 1.098928 0.078897,1.597554,
4,今,E4 BB 8A,2.907932 2.152772 2.829035,4.555143,
4,は,E3 81 AF,2.130229 1.307442 3.246064,3.858857,
4,何,E4 BD 95,2.502174 2.276753 0.453660,3.021036,
4,も,E3 82 82,0.963675 0.963675 1.656845,2.069336,
4,し,E3 81 97,2.118958 0.760796 2.738866,3.243912,
4,て,E3 81 A6,0.024303 0.047550 0.319816,0.226130,
4,い,E3 81 84,0.569188 0.715712 3.043185,2.498821,
4,な,E3 81 AA,0.007485 0.572006 1.611761,1.265120,
4,い,E3 81 84,0.008497 0.001211 0.171179,0.104435,
4,。,E3 80 82,1.668116 1.544135 0.935498,2.394704,
4,彼,E5 BD BC,2.648698 3.854701 0.366309,3.966228,
4,の,E3 81 AE,0.363492 0.777703 2.062603,1.849713,
4,親,E8 A6 AA,2.829035 4.170290 1.949893,5.166833,
4,し,E3 81 97,1.465237 0.152864 2.806493,2.554540,
4,い,E3 81 84,0.016290 0.001403 2.276753,1.324699,
4,協,E5 8D 94,1.994977 2.434548 2.412006,3.949959,
4,力,E5 8A 9B,0.980582 0.027121 0.000024,0.581811,
4,者,E8 80 85,0.715712 0.000267 0.000000,0.413371,
4,に,E3 81 AB,0.290230 0.912955 2.998101,2.425613,
4,電,E9 9B BB,1.329984 3.403859 1.442695,3.566026,
4,話,E8 A9 B1,1.904808 0.006780 0.000012,1.103663,
4,を,E3 82 92,0.062343 0.969311 0.032580,0.614436,
4,か,E3 81 8B,1.155283 0.013913 2.107687,1.891909,
4,け,E3 81 91,0.004051 0.007397 0.114824,0.072903,
4,た,E3 81 9F,0.080306 1.453966 1.363798,1.673202,
4,り,E3 82 8A,0.594548 0.941133 0.907320,1.410467,
4,、,E3 80 81,0.479020 1.160919 0.586095,1.285201,
4,メ,E3 83 A1,2.806493 1.803369 4.530964,5.277458,
4,ー,E3 83 BC,0.008497 0.645268 2.434548,1.783038,
4,ル,E3 83 AB,0.012856 0.008409 0.020429,0.024072,
4,を,E3 82 92,0.295865 0.969311 1.780827,1.758610,
4,送,E9 80 81,2.242940 0.445207 0.231057,1.685403,
4,っ,E3 81 A3,0.363492 0.974946 0.073262,0.815045,
4,た,E3 81 9F,0.002609 0.006032 0.600184,0.351505,
4,り,E3 82 8A,0.271914 0.053538 0.048959,0.216166,
